cl.from,cl.to,Freq,cl.from.total,cl.to.total,odds,pval.log,frac,cl.from.label,cl.to.label
231,228,31300,249077,171417,12.52724157,-54712.6278,0.125663951,L5 IT Gpr88 Cryab Igfbp6_3_7_3,L5 IT Gpr88 Cryab Igfbp6_3_6
251,231,202,4043,244969,3.485259582,-114.0687002,0.049962899,L5 IT ENT_TEa-PERI-ECT Sfrp1_1_2,L5 IT Gpr88 Cryab Igfbp6_3_7_3
229,231,544,1919,244969,19.77476935,-1189.430715,0.28348098,L5 IT Gpr88 Cryab Igfbp6_3_7_1,L5 IT Gpr88 Cryab Igfbp6_3_7_3
232,231,4638,39744,244969,8.140417362,-5915.357891,0.11669686,L5 IT Prss23,L5 IT Gpr88 Cryab Igfbp6_3_7_3
228,231,26912,166114,244969,11.30126971,-43973.75637,0.162009223,L5 IT Gpr88 Cryab Igfbp6_3_6,L5 IT Gpr88 Cryab Igfbp6_3_7_3
231,231,191573,249077,244969,53.65227918,-787988.2209,0.769131634,L5 IT Gpr88 Cryab Igfbp6_3_7_3,L5 IT Gpr88 Cryab Igfbp6_3_7_3
218,231,387,8463,244969,3.189878386,-191.171979,0.045728465,L5 IT ENT_TEa-PERI-ECT Sema3e,L5 IT Gpr88 Cryab Igfbp6_3_7_3
221,231,1356,39151,244969,2.416041178,-414.9585039,0.034635131,L5 IT PL-ILA-ORB_AI Vegfd_2,L5 IT Gpr88 Cryab Igfbp6_3_7_3
222,231,464,8400,244969,3.853241209,-293.4639152,0.055238095,L5 IT ENT Thsd7a,L5 IT Gpr88 Cryab Igfbp6_3_7_3
240,231,1196,22614,244969,3.689277248,-712.4646369,0.052887592,L5 IT RSP_ACA Npnt_1_1,L5 IT Gpr88 Cryab Igfbp6_3_7_3
217,217,6249,8810,8469,1431.202593,-45522.65696,0.709307605,L5 IT Tnfaip6_2,L5 IT Tnfaip6_2
218,218,6025,8463,8621,1411.151678,-43572.68069,0.711922486,L5 IT ENT_TEa-PERI-ECT Sema3e,L5 IT ENT_TEa-PERI-ECT Sema3e
217,219,584,8810,20121,56.29709804,-1811.694035,0.066288309,L5 IT Tnfaip6_2,L5 IT RHP
219,219,15818,20228,20121,664.1217388,-105254.2856,0.781985367,L5 IT RHP,L5 IT RHP
221,219,1395,39151,20121,30.26080091,-3482.259129,0.035631274,L5 IT PL-ILA-ORB_AI Vegfd_2,L5 IT RHP
222,219,516,8400,20121,52.1698377,-1560.406129,0.061428571,L5 IT ENT Thsd7a,L5 IT RHP
184,219,1022,20516,20121,42.3065173,-2883.718545,0.049814779,IT RHP Dcn RHP Dio3_2_2,L5 IT RHP
227,221,146,4435,38415,14.64390913,-261.5169,0.032919955,L5 IT PL-ILA-ORB_AI Vegfd_3_3,L5 IT PL-ILA-ORB_AI Vegfd_2
217,221,1001,8810,38415,50.54241189,-3019.419061,0.113620885,L5 IT Tnfaip6_2,L5 IT PL-ILA-ORB_AI Vegfd_2
218,221,754,8463,38415,39.63189134,-2083.674483,0.089093702,L5 IT ENT_TEa-PERI-ECT Sema3e,L5 IT PL-ILA-ORB_AI Vegfd_2
219,221,1304,20228,38415,28.67625542,-3183.207717,0.064465098,L5 IT RHP,L5 IT PL-ILA-ORB_AI Vegfd_2
221,221,29249,39151,38415,332.3272522,-172310.5792,0.747081811,L5 IT PL-ILA-ORB_AI Vegfd_2,L5 IT PL-ILA-ORB_AI Vegfd_2
222,221,413,8400,38415,21.8709959,-895.360917,0.049166667,L5 IT ENT Thsd7a,L5 IT PL-ILA-ORB_AI Vegfd_2
226,221,574,11453,38415,22.29412466,-1254.957459,0.050117873,L5 IT PL-ILA-ORB_AI Vegfd_3_2,L5 IT PL-ILA-ORB_AI Vegfd_2
250,222,160,2920,8626,108.5491204,-600.6895605,0.054794521,L5 IT ENT_TEa-PERI-ECT Sfrp1_1_1,L5 IT ENT Thsd7a
222,222,6416,8400,8626,1513.123048,-47523.76575,0.763809524,L5 IT ENT Thsd7a,L5 IT ENT Thsd7a
174,184,274,3618,19439,66.57431578,-896.3435432,0.075732449,L2/3 IT Ndst4 ENT ,IT RHP Dcn RHP Dio3_2_2
175,184,125,1394,19439,78.82644679,-431.7954763,0.089670014,L2/3 IT Ndst4 ENT Fos,IT RHP Dcn RHP Dio3_2_2
219,184,1137,20228,19439,49.41197705,-3388.803021,0.056209215,L5 IT RHP,IT RHP Dcn RHP Dio3_2_2
184,184,14157,20516,19439,606.6011831,-90542.96591,0.690046793,IT RHP Dcn RHP Dio3_2_2,IT RHP Dcn RHP Dio3_2_2
208,184,127,2816,19439,39.64567184,-350.0130356,0.045099432,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_1,IT RHP Dcn RHP Dio3_2_2
269,184,29,597,19439,42.70201592,-83.81442511,0.048576214,L5 ET PL-ILA-ORB_ACA_2,IT RHP Dcn RHP Dio3_2_2
289,184,276,5926,19439,40.94229152,-767.069014,0.046574418,HPF Dcn Serpina3g_2,IT RHP Dcn RHP Dio3_2_2
208,208,1965,2816,2650,4499.690691,-16552.38132,0.697798295,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_1
206,206,13307,15116,15230,987.7385441,-97243.03103,0.880325483,L6 IT ENT Tacr1_3,L6 IT ENT Tacr1_3
207,206,233,2953,15230,88.53015036,-828.8269406,0.078902811,L6 IT ENT Inhba,L6 IT ENT Tacr1_3
205,206,1136,34583,15230,36.85652576,-3055.861594,0.032848509,L6 IT Igfbp4 Gucy1a1 Timp2_4_3,L6 IT ENT Tacr1_3
207,207,2368,2953,3222,4252.96047,-20075.6552,0.801896377,L6 IT ENT Inhba,L6 IT ENT Inhba
212,207,346,9148,3222,200.5963553,-1519.396924,0.037822475,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1,L6 IT ENT Inhba
202,202,853,1646,1617,5476.559513,-7047.460999,0.518226002,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2
201,202,113,2446,1617,488.2144192,-596.6769902,0.046197874,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2
202,201,72,1646,2156,346.698961,-355.1112151,0.043742406,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1
201,201,1407,2446,2156,4559.188194,-11582.92584,0.575224857,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1
202,203,151,1646,11433,137.1151819,-604.5474604,0.091737546,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3
201,203,253,2446,11433,154.5975105,-1043.757361,0.103434178,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3
203,203,7071,12423,11433,850.7320209,-46067.09041,0.569186187,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3
223,223,1970,4864,4874,1419.99157,-13267.23845,0.405016447,L5 IT Fst_1,L5 IT Fst_1
227,224,138,4435,134650,3.948914544,-90.82339361,0.031116122,L5 IT PL-ILA-ORB_AI Vegfd_3_3,L5 IT Fst_2
247,224,126,568,134650,28.15233895,-316.4185508,0.221830986,L5 IT Kcng1 Trbc2_3_3_4_1,L5 IT Fst_2
201,224,208,2446,134650,10.79193089,-317.188006,0.085036795,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1,L5 IT Fst_2
203,224,778,12423,134650,7.94777173,-957.54024,0.062625775,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3,L5 IT Fst_2
223,224,1420,4864,134650,37.04990097,-3979.221251,0.291940789,L5 IT Fst_1,L5 IT Fst_2
224,224,110129,135608,134650,103.064395,-535940.5455,0.812112855,L5 IT Fst_2,L5 IT Fst_2
220,224,460,1254,134650,46.55352473,-1414.592398,0.366826156,L5 IT TEa-PERI-ECT 1110032F04Rik_2_1,L5 IT Fst_2
225,224,74,1551,134650,6.054972782,-75.63568763,0.047711154,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L5 IT Fst_2
226,224,1567,11453,134650,17.36368942,-3109.139342,0.136820047,L5 IT PL-ILA-ORB_AI Vegfd_3_2,L5 IT Fst_2
204,224,206,5723,134650,4.568101529,-157.7552078,0.035995107,L6 IT AI_SSs-GU-VISC-AIp_1,L5 IT Fst_2
209,224,5731,130586,134650,5.569626377,-5315.751894,0.043886787,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2,L5 IT Fst_2
220,220,232,1254,931,3395.778846,-1712.247084,0.185007974,L5 IT TEa-PERI-ECT 1110032F04Rik_2_1,L5 IT TEa-PERI-ECT 1110032F04Rik_2_1
225,225,518,1551,1385,4120.660358,-4007.401368,0.333978079,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L5 IT PL-ILA-ORB_AI Vegfd_3_1
227,226,194,4435,11754,63.59471868,-623.8841172,0.043742954,L5 IT PL-ILA-ORB_AI Vegfd_3_3,L5 IT PL-ILA-ORB_AI Vegfd_3_2
225,226,118,1551,11754,110.6071378,-446.735473,0.076079948,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L5 IT PL-ILA-ORB_AI Vegfd_3_2
226,226,6844,11453,11754,868.767738,-44680.92896,0.597572688,L5 IT PL-ILA-ORB_AI Vegfd_3_2,L5 IT PL-ILA-ORB_AI Vegfd_3_2
207,212,219,2953,8241,153.779833,-899.883086,0.074161869,L6 IT ENT Inhba,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1
212,212,5479,9148,8241,1241.920687,-38146.21752,0.598928728,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1
213,212,162,3041,8241,110.4631215,-610.9334021,0.05327195,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1
204,204,2986,5723,5784,1541.474711,-20858.31628,0.521754325,L6 IT AI_SSs-GU-VISC-AIp_1,L6 IT AI_SSs-GU-VISC-AIp_1
221,209,1426,39151,131955,4.716821552,-1113.79558,0.03642308,L5 IT PL-ILA-ORB_AI Vegfd_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
208,209,224,2816,131955,10.3012078,-331.3201047,0.079545455,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
223,209,417,4864,131955,11.10235906,-644.0201731,0.085731908,L5 IT Fst_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
224,209,6413,135608,131955,6.124190749,-6481.984979,0.04729072,L5 IT Fst_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
220,209,152,1254,131955,15.69707855,-288.0654745,0.121212121,L5 IT TEa-PERI-ECT 1110032F04Rik_2_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
225,209,47,1551,131955,3.924269637,-32.19340911,0.03030303,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
226,209,1511,11453,131955,17.08511804,-2971.184191,0.131930499,L5 IT PL-ILA-ORB_AI Vegfd_3_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
204,209,949,5723,131955,21.47411362,-2089.226583,0.165822121,L6 IT AI_SSs-GU-VISC-AIp_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
209,209,97670,130586,131955,96.85841293,-452563.184,0.747936226,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
205,209,1908,34583,131955,7.144773832,-2165.64407,0.055171616,L6 IT Igfbp4 Gucy1a1 Timp2_4_3,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
210,209,6102,107468,131955,7.353021177,-7147.914997,0.056779693,L6 IT Igfbp4 Gucy1a1 Timp2_4_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2
206,205,869,15116,32420,30.30180603,-2163.111232,0.057488754,L6 IT ENT Tacr1_3,L6 IT Igfbp4 Gucy1a1 Timp2_4_3
212,205,713,9148,32420,41.08175559,-1992.417976,0.077940533,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_3
204,205,501,5723,32420,46.14233847,-1458.898827,0.087541499,L6 IT AI_SSs-GU-VISC-AIp_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_3
205,205,25241,34583,32420,384.7064898,-152427.054,0.729867276,L6 IT Igfbp4 Gucy1a1 Timp2_4_3,L6 IT Igfbp4 Gucy1a1 Timp2_4_3
213,205,833,3041,32420,144.3823818,-3454.247661,0.273923052,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_3
213,213,1071,3041,2281,2638.434982,-7889.840672,0.352186781,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2
208,210,107,2816,108098,6.006646855,-107.1868304,0.037997159,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
225,210,98,1551,108098,9.988384456,-143.0410274,0.063185042,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
204,210,331,5723,108098,9.142926324,-449.5611335,0.057836799,L6 IT AI_SSs-GU-VISC-AIp_1,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
209,210,5846,130586,108098,7.076901716,-6643.258153,0.044767433,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
205,210,2252,34583,108098,10.29405997,-3302.873582,0.0651187,L6 IT Igfbp4 Gucy1a1 Timp2_4_3,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
210,210,81102,107468,108098,119.2980568,-394255.4609,0.754661853,L6 IT Igfbp4 Gucy1a1 Timp2_4_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
211,210,1113,5994,108098,29.35346659,-2799.348415,0.185685686,L6 IT Igfbp4 Gucy1a1 Timp2_2,L6 IT Igfbp4 Gucy1a1 Timp2_4_2
211,211,3180,5994,6362,1425.001586,-21944.98079,0.530530531,L6 IT Igfbp4 Gucy1a1 Timp2_2,L6 IT Igfbp4 Gucy1a1 Timp2_2
202,214,555,1646,612363,9.409203064,-839.278803,0.337181045,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
201,214,178,2446,612363,2.030734928,-40.34831575,0.072771872,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
203,214,3291,12423,612363,7.392495795,-4117.855136,0.264911857,L6 IT Igfbp4 Gucy1a1 Timp2_1_1_3,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
223,214,990,4864,612363,5.679777427,-983.9575431,0.203536184,L5 IT Fst_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
224,214,5987,135608,612363,1.232008308,-131.2857724,0.044149313,L5 IT Fst_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
225,214,171,1551,612363,3.076621011,-84.41924073,0.110251451,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
212,214,1606,9148,612363,4.899018439,-1376.959722,0.175557499,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
209,214,14435,130586,612363,3.084678157,-6979.863164,0.11054018,L6 IT Igfbp4 Gucy1a1 Timp2_4_1_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
205,214,1704,34583,612363,1.37498074,-84.70538429,0.049272764,L6 IT Igfbp4 Gucy1a1 Timp2_4_3,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
213,214,473,3041,612363,4.340446522,-357.7253934,0.15554094,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
210,214,14758,107468,612363,3.832110543,-9621.920111,0.137324599,L6 IT Igfbp4 Gucy1a1 Timp2_4_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
214,214,519633,591570,612363,24.51208597,-1847842.798,0.87839647,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
215,214,44520,173303,612363,7.168672894,-55442.23227,0.25689111,L6 IT Igfbp4 Gucy1a1 Timp2_6_4,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3
216,215,8356,221745,158884,4.052873621,-5624.746402,0.037682924,L5 IT Colq,L6 IT Igfbp4 Gucy1a1 Timp2_6_4
225,215,203,1551,158884,14.07676,-363.890437,0.130883301,L5 IT PL-ILA-ORB_AI Vegfd_3_1,L6 IT Igfbp4 Gucy1a1 Timp2_6_4
211,215,1523,5994,158884,27.32760873,-3780.299448,0.254087421,L6 IT Igfbp4 Gucy1a1 Timp2_2,L6 IT Igfbp4 Gucy1a1 Timp2_6_4
214,215,30599,591570,158884,5.563134475,-30160.14973,0.051725071,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_3,L6 IT Igfbp4 Gucy1a1 Timp2_6_4
215,215,113356,173303,158884,70.34883309,-474760.3676,0.654091389,L6 IT Igfbp4 Gucy1a1 Timp2_6_4,L6 IT Igfbp4 Gucy1a1 Timp2_6_4
252,252,15791,17568,18296,839.5175709,-113053.349,0.898850182,L5 ET Fn1 Rxfp1,L5 ET Fn1 Rxfp1
253,252,1458,5921,18296,229.987876,-6735.438875,0.246242189,L5 ET 5930412G12Rik Egln3,L5 ET Fn1 Rxfp1
255,252,553,6613,18296,78.10324679,-1899.5231,0.083623166,L5 ET Spc25_2_1_2,L5 ET Fn1 Rxfp1
258,252,160,843,18296,177.2698542,-689.4443809,0.189798339,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Fn1 Rxfp1
252,253,1087,17568,5581,189.4496599,-4769.767586,0.061873862,L5 ET Fn1 Rxfp1,L5 ET 5930412G12Rik Egln3
253,253,3916,5921,5581,2025.042912,-29548.49386,0.661374768,L5 ET 5930412G12Rik Egln3,L5 ET 5930412G12Rik Egln3
255,253,419,6613,5581,194.0001693,-1823.662457,0.063360048,L5 ET Spc25_2_1_2,L5 ET 5930412G12Rik Egln3
258,253,31,843,5581,112.5954207,-118.9737704,0.036773428,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET 5930412G12Rik Egln3
253,255,459,5921,6631,199.7732006,-2012.812627,0.077520689,L5 ET 5930412G12Rik Egln3,L5 ET Spc25_2_1_2
255,255,5192,6613,6631,2023.278955,-40335.41055,0.785120218,L5 ET Spc25_2_1_2,L5 ET Spc25_2_1_2
258,255,41,843,6631,125.3360158,-161.263192,0.048635824,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Spc25_2_1_2
254,255,187,627,6631,768.5881228,-1092.865818,0.298245614,L5 ET Spc25_2_1_1,L5 ET Spc25_2_1_2
269,269,351,597,544,18468.53797,-3383.951944,0.587939698,L5 ET PL-ILA-ORB_ACA_2,L5 ET PL-ILA-ORB_ACA_2
258,258,418,843,705,12018.7201,-3798.9272,0.495848161,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Qrfpr Nrtn Teddm3_2
258,257,29,843,6263,93.86131679,-106.1572955,0.034400949,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Qrfpr Nrtn Teddm3_1_1
257,257,3945,6025,6263,1786.512979,-28972.93006,0.654771784,L5 ET Qrfpr Nrtn Teddm3_1_1,L5 ET Qrfpr Nrtn Teddm3_1_1
259,257,1049,20311,6263,140.9160307,-4272.525776,0.051646891,L5 ET Qrfpr Nrtn Teddm3_1_2,L5 ET Qrfpr Nrtn Teddm3_1_1
261,257,236,6632,6263,97.09205759,-858.4681646,0.035585042,L5 ET Col23a1 Col8a1_1,L5 ET Qrfpr Nrtn Teddm3_1_1
258,259,37,843,21063,35.60840762,-99.71137103,0.043890866,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Qrfpr Nrtn Teddm3_1_2
257,259,1207,6025,21063,162.5281613,-5112.696828,0.20033195,L5 ET Qrfpr Nrtn Teddm3_1_1,L5 ET Qrfpr Nrtn Teddm3_1_2
259,259,17305,20311,21063,691.223828,-118228.4668,0.852001379,L5 ET Qrfpr Nrtn Teddm3_1_2,L5 ET Qrfpr Nrtn Teddm3_1_2
260,259,389,10089,21063,31.28094629,-977.1256228,0.038556844,L5 ET Tnfaip8 Qrfpr_2,L5 ET Qrfpr Nrtn Teddm3_1_2
261,259,199,6632,21063,24.34372101,-451.5869887,0.030006031,L5 ET Col23a1 Col8a1_1,L5 ET Qrfpr Nrtn Teddm3_1_2
258,260,56,843,10165,111.6739044,-213.4832273,0.066429419,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Tnfaip8 Qrfpr_2
260,260,7821,10089,10165,1303.183018,-57096.11397,0.775200714,L5 ET Tnfaip8 Qrfpr_2,L5 ET Tnfaip8 Qrfpr_2
261,260,1231,6632,10165,312.0360585,-6045.665241,0.185615199,L5 ET Col23a1 Col8a1_1,L5 ET Tnfaip8 Qrfpr_2
260,261,1036,10089,6332,277.1209495,-4942.859917,0.102686094,L5 ET Tnfaip8 Qrfpr_2,L5 ET Col23a1 Col8a1_1
261,261,4065,6632,6332,1654.145689,-29429.736,0.612937274,L5 ET Col23a1 Col8a1_1,L5 ET Col23a1 Col8a1_1
262,261,193,6260,6332,83.20332857,-671.9739274,0.030830671,L5 ET Ccdc3 Stxbp6_2_2,L5 ET Col23a1 Col8a1_1
263,261,597,8320,6332,193.6460888,-2604.45029,0.071754808,L5 ET Col23a1 Col8a1_2,L5 ET Col23a1 Col8a1_1
254,254,259,627,461,15311.92979,-2395.075615,0.41307815,L5 ET Spc25_2_1_1,L5 ET Spc25_2_1_1
262,262,3598,6260,6464,1519.441938,-25354.2593,0.574760383,L5 ET Ccdc3 Stxbp6_2_2,L5 ET Ccdc3 Stxbp6_2_2
263,262,673,8320,6464,213.8400372,-3008.754476,0.080889423,L5 ET Col23a1 Col8a1_2,L5 ET Ccdc3 Stxbp6_2_2
258,263,26,843,7927,66.48681766,-86.46754551,0.03084223,L5 ET Qrfpr Nrtn Teddm3_2,L5 ET Col23a1 Col8a1_2
261,263,534,6632,7927,173.5747356,-2266.741677,0.080518697,L5 ET Col23a1 Col8a1_1,L5 ET Col23a1 Col8a1_2
254,263,48,627,7927,165.0302165,-202.200806,0.076555024,L5 ET Spc25_2_1_1,L5 ET Col23a1 Col8a1_2
262,263,534,6260,7927,183.8894004,-2298.75701,0.085303514,L5 ET Ccdc3 Stxbp6_2_2,L5 ET Col23a1 Col8a1_2
263,263,5354,8320,7927,1387.218313,-38139.81045,0.643509615,L5 ET Col23a1 Col8a1_2,L5 ET Col23a1 Col8a1_2
264,263,225,1215,7927,399.2050376,-1152.062751,0.185185185,L5 ET Npsr1 Ptger3,L5 ET Col23a1 Col8a1_2
254,264,34,627,969,956.2825485,-203.5567221,0.054226475,L5 ET Spc25_2_1_1,L5 ET Npsr1 Ptger3
264,264,765,1215,969,11103.50292,-7129.114366,0.62962963,L5 ET Npsr1 Ptger3,L5 ET Npsr1 Ptger3
265,265,731,1750,1677,4256.424132,-5750.399126,0.417714286,L5 ET Qrfpr Syt17 Stk17b_2_2_1,L5 ET Qrfpr Syt17 Stk17b_2_2_1
269,268,40,597,13025,87.90357932,-143.6243608,0.067001675,L5 ET PL-ILA-ORB_ACA_2,L5 ET Plekha2 Scn4b_2
265,268,247,1750,13025,185.1739129,-1068.037825,0.141142857,L5 ET Qrfpr Syt17 Stk17b_2_2_1,L5 ET Plekha2 Scn4b_2
268,268,9002,13107,13025,901.0660116,-60758.6596,0.686808576,L5 ET Plekha2 Scn4b_2,L5 ET Plekha2 Scn4b_2
269,271,175,597,94874,52.79771621,-553.5549267,0.293132328,L5 ET PL-ILA-ORB_ACA_2,L5 ET Ccdc3 Stxbp6_1
259,271,681,20311,94874,6.039030535,-670.14216,0.03352863,L5 ET Qrfpr Nrtn Teddm3_1_2,L5 ET Ccdc3 Stxbp6_1
260,271,393,10089,94874,7.016101256,-438.7232403,0.038953315,L5 ET Tnfaip8 Qrfpr_2,L5 ET Ccdc3 Stxbp6_1
254,271,66,627,94874,18.9595408,-137.8500445,0.105263158,L5 ET Spc25_2_1_1,L5 ET Ccdc3 Stxbp6_1
262,271,1075,6260,94874,30.93040102,-2751.119664,0.17172524,L5 ET Ccdc3 Stxbp6_2_2,L5 ET Ccdc3 Stxbp6_1
263,271,621,8320,94874,13.44372728,-1065.091799,0.074639423,L5 ET Col23a1 Col8a1_2,L5 ET Ccdc3 Stxbp6_1
268,271,2174,13107,94874,29.87498254,-5491.398604,0.165865568,L5 ET Plekha2 Scn4b_2,L5 ET Ccdc3 Stxbp6_1
271,271,83009,95053,94874,157.293499,-453140.7848,0.873291743,L5 ET Ccdc3 Stxbp6_1,L5 ET Ccdc3 Stxbp6_1
266,271,36,708,94874,9.15842225,-50.98642656,0.050847458,L5 ET Qrfpr Syt17 Stk17b_2_2_2,L5 ET Ccdc3 Stxbp6_1
267,271,4666,58502,94874,14.36565528,-8365.897151,0.079757957,L5 ET Qrfpr Syt17 Stk17b_2_2_3,L5 ET Ccdc3 Stxbp6_1
272,271,652,14097,94874,8.33052392,-826.1223592,0.046250975,L5 ET RSP,L5 ET Ccdc3 Stxbp6_1
273,271,167,868,94874,34.65358465,-449.6791131,0.192396313,SUBd-Sp Ndst4 C1ql2 Meis2,L5 ET Ccdc3 Stxbp6_1
266,266,146,708,787,4477.581472,-1115.290046,0.206214689,L5 ET Qrfpr Syt17 Stk17b_2_2_2,L5 ET Qrfpr Syt17 Stk17b_2_2_2
257,267,418,6025,58634,20.21940349,-878.1009829,0.069377593,L5 ET Qrfpr Nrtn Teddm3_1_1,L5 ET Qrfpr Syt17 Stk17b_2_2_3
259,267,638,20311,58634,9.154581196,-859.231876,0.03141155,L5 ET Qrfpr Nrtn Teddm3_1_2,L5 ET Qrfpr Syt17 Stk17b_2_2_3
262,267,293,6260,58634,13.64088022,-504.3985836,0.046805112,L5 ET Ccdc3 Stxbp6_2_2,L5 ET Qrfpr Syt17 Stk17b_2_2_3
263,267,314,8320,58634,10.99905643,-476.8107496,0.037740385,L5 ET Col23a1 Col8a1_2,L5 ET Qrfpr Syt17 Stk17b_2_2_3
265,267,675,1750,58634,112.4125585,-2675.087485,0.385714286,L5 ET Qrfpr Syt17 Stk17b_2_2_1,L5 ET Qrfpr Syt17 Stk17b_2_2_3
268,267,1082,13107,58634,24.05875058,-2460.159426,0.082551308,L5 ET Plekha2 Scn4b_2,L5 ET Qrfpr Syt17 Stk17b_2_2_3
271,267,4716,95053,58634,14.45962655,-8486.759584,0.049614426,L5 ET Ccdc3 Stxbp6_1,L5 ET Qrfpr Syt17 Stk17b_2_2_3
266,267,520,708,58634,214.0519528,-2547.468248,0.734463277,L5 ET Qrfpr Syt17 Stk17b_2_2_2,L5 ET Qrfpr Syt17 Stk17b_2_2_3
267,267,49377,58502,58634,245.9818678,-287105.6806,0.844022427,L5 ET Qrfpr Syt17 Stk17b_2_2_3,L5 ET Qrfpr Syt17 Stk17b_2_2_3
272,272,12832,14097,13975,1113.049466,-96933.71955,0.910264595,L5 ET RSP,L5 ET RSP
